player_name,date,league_name,team_name,opponent_name,position,euro_score,prev_mean_euro_score,prev_mean_goals,prev_mean_assists,prev_median_min,prev_starter_rate,is_friendlies,team_rank,team_total_points,opponent_rank,opponent_total_points,fifa_rank_diff,fifa_points_diff
Aleksandar Dragovic,2020-10-14,UEFA Nations League,Austria,Romania,D,6.0,3.4166666666666665,0.0,0.05555555555555555,90.0,0.8333333333333334,False,27.0,1505.0,34.0,1483.0,-7.0,22.0
Aleksandar Dragovic,2020-11-11,International Friendlies,Austria,Luxembourg,D,-0.5,3.5526315789473686,0.0,0.05263157894736842,90.0,0.8421052631578947,True,25.0,1523.0,95.0,1247.0,-70.0,276.0
Aleksandar Dragovic,2020-11-15,UEFA Nations League,Austria,Northern Ireland,D,0.5,3.35,0.0,0.05,90.0,0.8,False,25.0,1523.0,41.0,1458.0,-16.0,65.0
Aleksandar Dragovic,2021-03-25,European World Cup Qualifiers,Austria,Scotland,D,2.0,3.2142857142857144,0.0,0.047619047619047616,90.0,0.8095238095238095,False,23.0,1531.0,48.0,1436.0,-25.0,95.0
Aleksandar Dragovic,2021-03-28,European World Cup Qualifiers,Austria,Faroe Islands,D,8.5,3.159090909090909,0.0,0.045454545454545456,90.0,0.8181818181818182,False,23.0,1531.0,107.0,1183.0,-84.0,348.0
Aleksandar Dragovic,2021-03-31,European World Cup Qualifiers,Austria,Denmark,D,1.0,3.391304347826087,0.043478260869565216,0.043478260869565216,90.0,0.8260869565217391,False,23.0,1531.0,12.0,1614.0,11.0,-83.0
Aleksandar Trajkovski,2018-09-09,UEFA Nations League,North Macedonia,Armenia,F,4.5,3.5,0.0,0.0,69.0,1.0,False,,,,,,
Aleksandar Trajkovski,2018-10-13,UEFA Nations League,North Macedonia,Liechtenstein,F,13.0,4.0,0.0,0.5,51.0,0.5,False,68.0,1344.0,178.0,947.0,-110.0,397.0
Aleksandar Trajkovski,2018-10-16,UEFA Nations League,North Macedonia,Armenia,F,5.5,7.0,0.6666666666666666,0.3333333333333333,69.0,0.6666666666666666,False,68.0,1344.0,100.0,1225.0,-32.0,119.0
Aleksandar Trajkovski,2018-11-16,UEFA Nations League,North Macedonia,Liechtenstein,F,7.0,6.625,0.5,0.25,79.5,0.75,False,68.0,1338.0,182.0,936.0,-114.0,402.0
Aleksandar Trajkovski,2018-11-19,UEFA Nations League,North Macedonia,Gibraltar,F,9.5,6.7,0.4,0.4,90.0,0.8,False,68.0,1338.0,190.0,911.0,-122.0,427.0
Aleksandar Trajkovski,2019-03-21,European Championship Qualifiers,North Macedonia,Latvia,F,3.5,7.166666666666667,0.5,0.3333333333333333,90.0,0.8333333333333334,False,71.0,1343.0,131.0,1112.0,-60.0,231.0
Aleksandar Trajkovski,2019-03-24,European Championship Qualifiers,North Macedonia,Slovenia,F,1.0,6.642857142857143,0.42857142857142855,0.2857142857142857,90.0,0.8571428571428571,False,71.0,1343.0,63.0,1369.0,8.0,-26.0
Aleksandar Trajkovski,2019-06-07,European Championship Qualifiers,North Macedonia,Poland,F,2.0,5.9375,0.375,0.25,87.0,0.75,False,68.0,1350.0,20.0,1535.0,48.0,-185.0
Aleksandar Trajkovski,2019-09-05,European Championship Qualifiers,North Macedonia,Israel,F,2.0,5.5,0.3333333333333333,0.2222222222222222,84.0,0.6666666666666666,False,71.0,1333.0,84.0,1286.0,-13.0,47.0
Aleksandar Trajkovski,2019-09-09,European Championship Qualifiers,North Macedonia,Latvia,F,4.0,5.15,0.3,0.2,76.5,0.6,False,71.0,1333.0,134.0,1086.0,-63.0,247.0
Aleksandar Trajkovski,2019-10-13,European Championship Qualifiers,North Macedonia,Poland,F,1.0,5.045454545454546,0.2727272727272727,0.18181818181818182,69.0,0.6363636363636364,False,69.0,1339.0,22.0,1532.0,47.0,-193.0
Aleksandar Trajkovski,2019-11-16,European Championship Qualifiers,North Macedonia,Austria,M,2.0,4.708333333333333,0.25,0.16666666666666666,67.0,0.5833333333333334,False,68.0,1344.0,25.0,1520.0,43.0,-176.0
Aleksandar Trajkovski,2020-09-05,UEFA Nations League,North Macedonia,Armenia,F,1.5,4.5,0.23076923076923078,0.15384615384615385,65.0,0.6153846153846154,False,68.0,1347.0,102.0,1213.0,-34.0,134.0
Aleksandar Trajkovski,2020-09-08,UEFA Nations League,North Macedonia,Georgia,F,3.0,4.285714285714286,0.21428571428571427,0.14285714285714285,49.0,0.5714285714285714,False,68.0,1347.0,91.0,1267.0,-23.0,80.0
Aleksandar Trajkovski,2020-10-08,European Championship Qualifiers,North Macedonia,Kosovo,F,2.5,4.2,0.2,0.13333333333333333,59.0,0.6,False,66.0,1351.0,116.0,1167.0,-50.0,184.0
Aleksandar Trajkovski,2020-10-11,UEFA Nations League,North Macedonia,Estonia,F,2.0,4.09375,0.1875,0.125,46.0,0.5625,False,66.0,1351.0,108.0,1188.0,-42.0,163.0
Aleksandar Trajkovski,2020-11-15,UEFA Nations League,North Macedonia,Estonia,F,4.0,3.9705882352941178,0.17647058823529413,0.11764705882352941,59.0,0.5882352941176471,False,65.0,1356.0,109.0,1185.0,-44.0,171.0
Aleksandar Trajkovski,2020-11-18,UEFA Nations League,North Macedonia,Armenia,F,9.0,3.9722222222222223,0.16666666666666666,0.1111111111111111,59.0,0.6111111111111112,False,65.0,1356.0,101.0,1215.0,-36.0,141.0
Aleksandar Trajkovski,2021-03-25,European World Cup Qualifiers,North Macedonia,Romania,F,6.5,4.2368421052631575,0.15789473684210525,0.10526315789473684,59.0,0.631578947368421,False,65.0,1362.0,37.0,1466.0,28.0,-104.0
Aleksandar Trajkovski,2021-03-28,European World Cup Qualifiers,North Macedonia,Liechtenstein,F,13.5,4.35,0.2,0.1,59.0,0.6,False,65.0,1362.0,181.0,924.0,-116.0,438.0
Aleksandar Trajkovski,2021-03-31,European World Cup Qualifiers,North Macedonia,Germany,F,4.0,4.785714285714286,0.2857142857142857,0.09523809523809523,59.0,0.6190476190476191,False,65.0,1362.0,13.0,1610.0,52.0,-248.0
Aleksandr Golovin,2018-10-14,UEFA Nations League,Russia,Turkey,M,6.0,7.0,0.0,0.0,90.0,1.0,False,46.0,1423.0,38.0,1456.0,8.0,-33.0
Aleksandr Golovin,2019-03-21,European Championship Qualifiers,Russia,Belgium,M,3.0,6.5,0.0,0.5,89.5,1.0,False,50.0,1424.0,1.0,1727.0,49.0,-303.0
Aleksandr Golovin,2019-06-08,European Championship Qualifiers,Russia,San Marino,M,10.0,5.333333333333333,0.0,0.3333333333333333,89.0,1.0,False,46.0,1425.0,211.0,848.0,-165.0,577.0
Aleksandr Golovin,2019-06-11,European Championship Qualifiers,Russia,Cyprus,M,6.0,6.5,0.0,0.5,89.5,1.0,False,46.0,1425.0,89.0,1276.0,-43.0,149.0
Aleksandr Golovin,2019-09-06,European Championship Qualifiers,Russia,Scotland,M,6.0,6.4,0.0,0.4,90.0,1.0,False,46.0,1436.0,48.0,1433.0,-2.0,3.0
Aleksandr Golovin,2019-09-09,European Championship Qualifiers,Russia,Kazakhstan,M,10.0,6.333333333333333,0.0,0.3333333333333333,89.5,1.0,False,46.0,1436.0,112.0,1174.0,-66.0,262.0
Aleksandr Golovin,2019-10-10,European Championship Qualifiers,Russia,Scotland,M,18.0,6.857142857142857,0.0,0.42857142857142855,90.0,1.0,False,42.0,1455.0,52.0,1415.0,-10.0,40.0
Aleksandr Golovin,2019-10-13,European Championship Qualifiers,Russia,Cyprus,M,12.0,8.25,0.125,0.625,90.0,1.0,False,42.0,1455.0,92.0,1261.0,-50.0,194.0
Aleksandr Golovin,2019-11-19,European Championship Qualifiers,Russia,San Marino,M,1.0,8.666666666666666,0.2222222222222222,0.5555555555555556,90.0,1.0,False,37.0,1474.0,209.0,831.0,-172.0,643.0
Aleksandr Golovin,2021-03-24,European World Cup Qualifiers,Russia,Malta,M,3.0,7.9,0.2,0.5,90.0,0.9,False,39.0,1461.0,176.0,951.0,-137.0,510.0
Aleksandr Golovin,2021-03-27,European World Cup Qualifiers,Russia,Slovenia,M,1.0,7.454545454545454,0.18181818181818182,0.45454545454545453,90.0,0.9090909090909091,False,39.0,1461.0,62.0,1379.0,-23.0,82.0
Aleksandr Golovin,2021-03-30,European World Cup Qualifiers,Russia,Slovakia,M,6.0,6.916666666666667,0.16666666666666666,0.4166666666666667,90.0,0.9166666666666666,False,39.0,1461.0,34.0,1478.0,5.0,-17.0
Aleksey Ionov,2018-09-10,International Friendlies,Russia,Czech Republic,M,13.0,1.0,0.0,0.0,11.0,0.0,True,,,,,,
Aleksey Ionov,2018-10-11,UEFA Nations League,Russia,Sweden,M,4.0,7.0,1.0,0.0,36.5,0.5,False,46.0,1423.0,15.0,1550.0,31.0,-127.0
Aleksey Ionov,2018-10-14,UEFA Nations League,Russia,Turkey,M,4.0,6.0,0.6666666666666666,0.0,62.0,0.6666666666666666,False,46.0,1423.0,38.0,1456.0,8.0,-33.0
Aleksey Ionov,2018-11-15,International Friendlies,Russia,Germany,M,3.0,5.5,0.5,0.0,69.0,0.75,True,41.0,1433.0,14.0,1555.0,27.0,-122.0
Aleksey Ionov,2018-11-20,UEFA Nations League,Russia,Sweden,M,3.0,5.0,0.4,0.0,75.0,0.8,False,41.0,1433.0,17.0,1548.0,24.0,-115.0
Aleksey Ionov,2019-03-24,European Championship Qualifiers,Russia,Kazakhstan,M,7.0,4.666666666666667,0.3333333333333333,0.0,72.0,0.8333333333333334,False,50.0,1424.0,117.0,1159.0,-67.0,265.0
Aleksey Ionov,2019-06-08,European Championship Qualifiers,Russia,San Marino,M,1.0,5.0,0.2857142857142857,0.14285714285714285,69.0,0.8571428571428571,False,46.0,1425.0,211.0,848.0,-165.0,577.0
Aleksey Ionov,2019-06-11,European Championship Qualifiers,Russia,Cyprus,M,9.0,4.5,0.25,0.125,65.5,0.75,False,46.0,1425.0,89.0,1276.0,-43.0,149.0
Aleksey Ionov,2019-09-06,European Championship Qualifiers,Russia,Scotland,M,3.0,5.0,0.3333333333333333,0.1111111111111111,69.0,0.7777777777777778,False,46.0,1436.0,48.0,1433.0,-2.0,3.0
Aleksey Ionov,2019-09-09,European Championship Qualifiers,Russia,Kazakhstan,M,1.0,4.8,0.3,0.1,72.0,0.8,False,46.0,1436.0,112.0,1174.0,-66.0,262.0
Aleksey Ionov,2019-10-10,European Championship Qualifiers,Russia,Scotland,M,4.0,4.454545454545454,0.2727272727272727,0.09090909090909091,69.0,0.7272727272727273,False,42.0,1455.0,52.0,1415.0,-10.0,40.0
Aleksey Ionov,2019-10-13,European Championship Qualifiers,Russia,Cyprus,M,4.0,4.416666666666667,0.25,0.08333333333333333,72.0,0.75,False,42.0,1455.0,92.0,1261.0,-50.0,194.0
Aleksey Ionov,2019-11-16,European Championship Qualifiers,Russia,Belgium,M,3.0,4.384615384615385,0.23076923076923078,0.07692307692307693,75.0,0.7692307692307693,False,37.0,1474.0,1.0,1755.0,36.0,-281.0
Aleksey Ionov,2019-11-19,European Championship Qualifiers,Russia,San Marino,M,10.0,4.285714285714286,0.21428571428571427,0.07142857142857142,75.5,0.7857142857142857,False,37.0,1474.0,209.0,831.0,-172.0,643.0
Aleksey Ionov,2020-09-03,UEFA Nations League,Russia,Serbia,M,3.0,4.666666666666667,0.26666666666666666,0.06666666666666667,75.0,0.8,False,38.0,1470.0,29.0,1494.0,9.0,-24.0
Aleksey Ionov,2020-09-06,UEFA Nations League,Russia,Hungary,M,3.0,4.5625,0.25,0.0625,75.5,0.8125,False,38.0,1470.0,52.0,1416.0,-14.0,54.0
Aleksey Ionov,2020-10-08,International Friendlies,Russia,Sweden,M,1.0,4.470588235294118,0.23529411764705882,0.058823529411764705,75.0,0.8235294117647058,True,32.0,1485.0,18.0,1567.0,14.0,-82.0
Aleksey Ionov,2020-10-11,UEFA Nations League,Russia,Turkey,M,3.0,4.277777777777778,0.2222222222222222,0.05555555555555555,75.0,0.7777777777777778,False,32.0,1485.0,32.0,1485.0,0.0,0.0
Aleksey Ionov,2020-10-14,UEFA Nations League,Russia,Hungary,M,4.0,4.2105263157894735,0.21052631578947367,0.05263157894736842,75.0,0.7894736842105263,False,32.0,1485.0,52.0,1418.0,-20.0,67.0
Aleksey Ionov,2020-11-12,International Friendlies,Russia,Moldova,M,2.0,4.2,0.2,0.05,72.5,0.8,True,34.0,1480.0,175.0,954.0,-141.0,526.0
Aleksey Ionov,2020-11-15,UEFA Nations League,Russia,Turkey,M,1.0,4.095238095238095,0.19047619047619047,0.047619047619047616,70.0,0.8095238095238095,False,34.0,1480.0,33.0,1486.0,1.0,-6.0
Aleksey Ionov,2021-03-24,European World Cup Qualifiers,Russia,Malta,M,2.0,3.9545454545454546,0.18181818181818182,0.045454545454545456,69.5,0.7727272727272727,False,39.0,1461.0,176.0,951.0,-137.0,510.0
Aleksey Miranchuk,2019-03-24,European Championship Qualifiers,Russia,Kazakhstan,F,1.0,3.0,0.0,0.0,61.0,1.0,False,50.0,1424.0,117.0,1159.0,-67.0,265.0
Aleksey Miranchuk,2019-06-08,European Championship Qualifiers,Russia,San Marino,F,3.5,2.0,0.0,0.0,39.5,0.5,False,46.0,1425.0,211.0,848.0,-165.0,577.0
Aleksey Miranchuk,2019-06-11,European Championship Qualifiers,Russia,Cyprus,F,1.0,2.5,0.0,0.0,61.0,0.6666666666666666,False,46.0,1425.0,89.0,1276.0,-43.0,149.0
Aleksey Miranchuk,2019-11-16,European Championship Qualifiers,Russia,Belgium,M,6.0,2.125,0.0,0.0,43.5,0.5,False,37.0,1474.0,1.0,1755.0,36.0,-281.0
Aleksey Miranchuk,2019-11-19,European Championship Qualifiers,Russia,San Marino,F,13.0,2.9,0.0,0.0,61.0,0.6,False,37.0,1474.0,209.0,831.0,-172.0,643.0
Aleksey Miranchuk,2020-11-12,International Friendlies,Russia,Moldova,F,5.5,4.583333333333333,0.16666666666666666,0.0,61.0,0.6666666666666666,True,34.0,1480.0,175.0,954.0,-141.0,526.0
Aleksey Miranchuk,2020-11-15,UEFA Nations League,Russia,Turkey,M,6.0,4.714285714285714,0.14285714285714285,0.0,61.0,0.7142857142857143,False,34.0,1480.0,33.0,1486.0,1.0,-6.0
Aleksey Miranchuk,2020-11-18,UEFA Nations League,Russia,Serbia,F,2.0,4.875,0.125,0.0,63.0,0.75,False,34.0,1480.0,30.0,1489.0,4.0,-9.0
Aleksey Miranchuk,2021-03-24,European World Cup Qualifiers,Russia,Malta,F,4.0,4.555555555555555,0.1111111111111111,0.0,61.0,0.7777777777777778,False,39.0,1461.0,176.0,951.0,-137.0,510.0
Aleksey Miranchuk,2021-03-27,European World Cup Qualifiers,Russia,Slovenia,F,0.0,4.5,0.1,0.1,61.0,0.7,False,39.0,1461.0,62.0,1379.0,-23.0,82.0
Aleksey Miranchuk,2021-03-30,European World Cup Qualifiers,Russia,Slovakia,M,1.0,4.090909090909091,0.09090909090909091,0.09090909090909091,61.0,0.6363636363636364,False,39.0,1461.0,34.0,1478.0,5.0,-17.0
Ales Mateju,2020-11-11,International Friendlies,Czech Republic,Germany,D,2.5,1.0,0.0,0.0,27.0,0.0,True,45.0,1446.0,14.0,1607.0,31.0,-161.0
Ales Mateju,2020-11-15,UEFA Nations League,Czech Republic,Israel,D,6.5,1.75,0.0,0.0,58.5,0.5,False,45.0,1446.0,88.0,1275.0,-43.0,171.0
Ales Mateju,2020-11-18,UEFA Nations League,Czech Republic,Slovakia,D,5.5,3.3333333333333335,0.0,0.0,90.0,0.6666666666666666,False,45.0,1446.0,37.0,1466.0,8.0,-20.0
Alessandro Bastoni,2020-11-15,UEFA Nations League,Italy,Poland,D,6.5,5.5,0.0,0.0,90.0,1.0,False,12.0,1612.0,18.0,1568.0,-6.0,44.0
Alessandro Bastoni,2020-11-18,UEFA Nations League,Italy,Bosnia and Herzegovina,D,6.0,6.0,0.0,0.0,90.0,1.0,False,12.0,1612.0,51.0,1424.0,-39.0,188.0
Alessandro Bastoni,2021-03-31,European World Cup Qualifiers,Italy,Lithuania,D,7.0,6.0,0.0,0.0,90.0,1.0,False,10.0,1625.0,129.0,1114.0,-119.0,511.0
Alessandro Florenzi,2018-10-14,UEFA Nations League,Italy,Poland,D,6.0,5.0,0.0,1.0,84.0,1.0,False,20.0,1526.0,18.0,1537.0,2.0,-11.0
Alessandro Florenzi,2018-11-17,UEFA Nations League,Italy,Portugal,D,6.5,5.5,0.0,0.5,84.0,1.0,False,19.0,1533.0,7.0,1616.0,12.0,-83.0
Alessandro Florenzi,2019-06-08,European Championship Qualifiers,Italy,Greece,D,7.0,5.833333333333333,0.0,0.3333333333333333,84.0,1.0,False,17.0,1550.0,43.0,1433.0,-26.0,117.0
Alessandro Florenzi,2019-09-05,European Championship Qualifiers,Italy,Armenia,D,3.0,6.125,0.0,0.25,87.0,1.0,False,16.0,1569.0,98.0,1230.0,-82.0,339.0
Alessandro Florenzi,2019-09-08,European Championship Qualifiers,Italy,Finland,D,1.5,5.5,0.0,0.2,90.0,1.0,False,16.0,1569.0,57.0,1394.0,-41.0,175.0
Alessandro Florenzi,2019-11-15,European Championship Qualifiers,Italy,Bosnia and Herzegovina,D,6.5,4.833333333333333,0.0,0.16666666666666666,87.0,0.8333333333333334,False,15.0,1593.0,48.0,1435.0,-33.0,158.0
Alessandro Florenzi,2020-09-04,UEFA Nations League,Italy,Bosnia and Herzegovina,D,3.0,5.071428571428571,0.0,0.14285714285714285,90.0,0.8571428571428571,False,13.0,1607.0,49.0,1430.0,-36.0,177.0
Alessandro Florenzi,2020-10-11,UEFA Nations League,Italy,Poland,D,7.0,4.8125,0.0,0.125,90.0,0.875,False,12.0,1612.0,19.0,1558.0,-7.0,54.0
Alessandro Florenzi,2020-10-14,UEFA Nations League,Italy,Netherlands,D,1.0,5.055555555555555,0.0,0.1111111111111111,90.0,0.8888888888888888,False,12.0,1612.0,13.0,1603.0,-1.0,9.0
Alessandro Florenzi,2020-11-15,UEFA Nations League,Italy,Poland,D,7.0,4.65,0.0,0.1,90.0,0.8,False,12.0,1612.0,18.0,1568.0,-6.0,44.0
Alessandro Florenzi,2020-11-18,UEFA Nations League,Italy,Bosnia and Herzegovina,D,2.0,4.863636363636363,0.0,0.09090909090909091,90.0,0.8181818181818182,False,12.0,1612.0,51.0,1424.0,-39.0,188.0
Alessandro Florenzi,2021-03-25,European World Cup Qualifiers,Italy,Northern Ireland,D,10.0,4.625,0.0,0.08333333333333333,89.5,0.8333333333333334,False,10.0,1625.0,45.0,1440.0,-35.0,185.0
Alessandro Florenzi,2021-03-28,European World Cup Qualifiers,Italy,Bulgaria,D,7.0,5.038461538461538,0.0,0.15384615384615385,90.0,0.8461538461538461,False,10.0,1625.0,68.0,1350.0,-58.0,275.0
Alessandro Schöpf,2018-10-12,UEFA Nations League,Austria,Northern Ireland,M,1.0,2.0,0.0,0.0,59.0,1.0,False,24.0,1499.0,28.0,1487.0,-4.0,12.0
Alessandro Schöpf,2018-10-16,International Friendlies,Austria,Denmark,M,6.0,1.5,0.0,0.0,37.0,0.5,True,24.0,1499.0,10.0,1581.0,14.0,-82.0
Alessandro Schöpf,2018-11-15,UEFA Nations League,Austria,Bosnia and Herzegovina,M,4.0,3.0,0.0,0.0,59.0,0.6666666666666666,False,24.0,1502.0,32.0,1476.0,-8.0,26.0
Alessandro Schöpf,2020-10-07,International Friendlies,Austria,Greece,M,2.0,3.25,0.0,0.0,63.0,0.75,True,27.0,1505.0,53.0,1413.0,-26.0,92.0
Alessandro Schöpf,2020-10-14,UEFA Nations League,Austria,Romania,M,9.0,3.0,0.0,0.0,59.0,0.8,False,27.0,1505.0,34.0,1483.0,-7.0,22.0
Alessandro Schöpf,2021-03-28,European World Cup Qualifiers,Austria,Faroe Islands,M,1.0,4.0,0.16666666666666666,0.0,63.0,0.8333333333333334,False,23.0,1531.0,107.0,1183.0,-84.0,348.0
Alex Kral,2019-06-10,European Championship Qualifiers,Czech Republic,Montenegro,D,6.0,2.5,0.0,0.0,90.0,1.0,False,48.0,1424.0,51.0,1419.0,-3.0,5.0
Alex Kral,2019-09-07,European Championship Qualifiers,Czech Republic,Kosovo,D,1.5,4.25,0.0,0.0,90.0,1.0,False,43.0,1448.0,120.0,1149.0,-77.0,299.0
Alex Kral,2019-09-10,European Championship Qualifiers,Czech Republic,Montenegro,D,5.5,3.3333333333333335,0.0,0.0,90.0,1.0,False,43.0,1448.0,55.0,1401.0,-12.0,47.0
Alex Kral,2019-10-11,European Championship Qualifiers,Czech Republic,England,D,2.5,3.875,0.0,0.0,90.0,1.0,False,44.0,1441.0,4.0,1662.0,40.0,-221.0
Alex Kral,2019-11-14,European Championship Qualifiers,Czech Republic,Kosovo,D,12.0,3.6,0.0,0.0,90.0,1.0,False,43.0,1454.0,114.0,1184.0,-71.0,270.0
Alex Kral,2019-11-17,European Championship Qualifiers,Czech Republic,Bulgaria,D,2.5,5.0,0.16666666666666666,0.16666666666666666,90.0,1.0,False,43.0,1454.0,61.0,1371.0,-18.0,83.0
Alexander Isak,2019-03-26,European Championship Qualifiers,Sweden,Norway,F,2.5,2.0,0.0,0.0,1.0,0.0,False,14.0,1560.0,48.0,1425.0,-34.0,135.0
Alexander Isak,2019-06-07,European Championship Qualifiers,Sweden,Malta,F,6.5,2.25,0.0,0.0,14.5,0.0,False,14.0,1567.0,180.0,943.0,-166.0,624.0
Alexander Isak,2019-06-10,European Championship Qualifiers,Sweden,Spain,F,1.0,3.6666666666666665,0.3333333333333333,0.0,21.0,0.0,False,14.0,1567.0,9.0,1601.0,5.0,-34.0
Alexander Isak,2019-09-05,European Championship Qualifiers,Sweden,Faroe Islands,F,13.0,3.0,0.25,0.0,14.5,0.0,False,18.0,1558.0,108.0,1200.0,-90.0,358.0
Alexander Isak,2019-09-08,European Championship Qualifiers,Sweden,Norway,F,3.0,5.0,0.6,0.0,21.0,0.2,False,18.0,1558.0,50.0,1429.0,-32.0,129.0
Alexander Isak,2019-10-12,European Championship Qualifiers,Sweden,Malta,F,2.0,4.666666666666667,0.5,0.0,24.5,0.3333333333333333,False,18.0,1560.0,179.0,933.0,-161.0,627.0
Alexander Isak,2019-10-15,European Championship Qualifiers,Sweden,Spain,F,1.0,4.285714285714286,0.42857142857142855,0.0,21.0,0.2857142857142857,False,18.0,1560.0,7.0,1631.0,11.0,-71.0
Alexander Isak,2019-11-15,European Championship Qualifiers,Sweden,Romania,F,2.0,3.875,0.375,0.0,20.0,0.25,False,18.0,1563.0,29.0,1495.0,-11.0,68.0
Alexander Isak,2019-11-18,European Championship Qualifiers,Sweden,Faroe Islands,F,4.5,3.6666666666666665,0.3333333333333333,0.0,19.0,0.2222222222222222,False,18.0,1563.0,110.0,1192.0,-92.0,371.0
Alexander Isak,2020-09-08,UEFA Nations League,Sweden,Portugal,F,3.0,3.75,0.3,0.0,20.0,0.3,False,17.0,1579.0,7.0,1639.0,10.0,-60.0
Alexander Isak,2020-10-08,International Friendlies,Sweden,Russia,F,8.5,3.6818181818181817,0.2727272727272727,0.0,21.0,0.36363636363636365,True,18.0,1567.0,32.0,1485.0,-14.0,82.0
Alexander Isak,2020-10-11,UEFA Nations League,Sweden,Croatia,F,4.0,4.083333333333333,0.3333333333333333,0.0,24.5,0.4166666666666667,False,18.0,1567.0,8.0,1628.0,10.0,-61.0
Alexander Isak,2020-10-14,UEFA Nations League,Sweden,Portugal,F,2.5,4.076923076923077,0.3076923076923077,0.0,28.0,0.46153846153846156,False,18.0,1567.0,5.0,1653.0,13.0,-86.0
Alexander Isak,2020-11-11,International Friendlies,Sweden,Denmark,F,4.0,3.9642857142857144,0.2857142857142857,0.0,28.0,0.42857142857142855,True,19.0,1558.0,13.0,1610.0,6.0,-52.0
Alexander Isak,2020-11-17,UEFA Nations League,Sweden,France,F,1.0,3.966666666666667,0.26666666666666666,0.0,28.0,0.4666666666666667,False,19.0,1558.0,2.0,1752.0,17.0,-194.0
Alexander Isak,2021-03-25,European World Cup Qualifiers,Sweden,Georgia,F,5.0,3.78125,0.25,0.0,28.0,0.4375,False,20.0,1558.0,89.0,1267.0,-69.0,291.0
Alexander Isak,2021-03-28,European World Cup Qualifiers,Sweden,Kosovo,F,7.0,3.8529411764705883,0.23529411764705882,0.0,28.0,0.47058823529411764,False,20.0,1558.0,117.0,1155.0,-97.0,403.0
Alexander Schlager,2020-09-04,UEFA Nations League,Austria,Norway,GK,3.0,4.0,0.0,0.0,90.0,1.0,False,26.0,1507.0,44.0,1451.0,-18.0,56.0
Alexander Schlager,2020-09-07,UEFA Nations League,Austria,Romania,GK,2.0,3.5,0.0,0.0,90.0,1.0,False,26.0,1507.0,37.0,1475.0,-11.0,32.0
Alexander Schlager,2021-03-25,European World Cup Qualifiers,Austria,Scotland,GK,2.0,3.0,0.0,0.0,90.0,1.0,False,23.0,1531.0,48.0,1436.0,-25.0,95.0
Alexander Schlager,2021-03-28,European World Cup Qualifiers,Austria,Faroe Islands,GK,4.0,2.75,0.0,0.0,90.0,1.0,False,23.0,1531.0,107.0,1183.0,-84.0,348.0
Alexander Schlager,2021-03-31,European World Cup Qualifiers,Austria,Denmark,GK,1.0,3.0,0.0,0.0,90.0,1.0,False,23.0,1531.0,12.0,1614.0,11.0,-83.0
Alexander Sobolev,2020-10-14,UEFA Nations League,Russia,Hungary,F,1.5,6.5,1.0,0.0,45.0,0.0,False,32.0,1485.0,52.0,1418.0,-20.0,67.0
Alexander Sobolev,2020-11-12,International Friendlies,Russia,Moldova,F,1.0,4.0,0.5,0.0,27.0,0.0,True,34.0,1480.0,175.0,954.0,-141.0,526.0
Alexander Sobolev,2021-03-24,European World Cup Qualifiers,Russia,Malta,F,6.0,3.0,0.3333333333333333,0.0,26.0,0.0,False,39.0,1461.0,176.0,951.0,-137.0,510.0
Alexander Sobolev,2021-03-30,European World Cup Qualifiers,Russia,Slovakia,F,1.0,3.75,0.5,0.0,17.5,0.0,False,39.0,1461.0,34.0,1478.0,5.0,-17.0
Anatolii Trubin,2021-05-23,International Friendlies,Ukraine,Bahrain,GK,3.0,3.0,0.0,0.0,90.0,1.0,True,24.0,1515.0,99.0,1238.0,-75.0,277.0
Andras Schafer,2020-10-11,UEFA Nations League,Hungary,Serbia,M,1.0,1.0,0.0,0.0,30.0,0.0,False,52.0,1418.0,31.0,1486.0,21.0,-68.0
Andras Schafer,2020-10-14,UEFA Nations League,Hungary,Russia,M,1.0,1.0,0.0,0.0,22.0,0.0,False,52.0,1418.0,32.0,1485.0,20.0,-67.0
Andras Schafer,2020-11-15,UEFA Nations League,Hungary,Serbia,M,1.0,1.0,0.0,0.0,14.0,0.0,False,47.0,1439.0,30.0,1489.0,17.0,-50.0
Andrea Belotti,2018-09-10,UEFA Nations League,Italy,Portugal,F,1.5,1.0,0.0,0.0,28.0,0.0,False,,,,,,
Andrea Belotti,2019-06-08,European Championship Qualifiers,Italy,Greece,F,6.0,1.25,0.0,0.0,19.5,0.0,False,17.0,1550.0,43.0,1433.0,-26.0,117.0
Andrea Belotti,2019-06-11,European Championship Qualifiers,Italy,Bosnia and Herzegovina,F,2.5,2.8333333333333335,0.0,0.3333333333333333,28.0,0.3333333333333333,False,17.0,1550.0,35.0,1478.0,-18.0,72.0
Andrea Belotti,2019-09-05,European Championship Qualifiers,Italy,Armenia,F,14.5,2.75,0.0,0.25,19.5,0.25,False,16.0,1569.0,98.0,1230.0,-82.0,339.0
Andrea Belotti,2019-09-08,European Championship Qualifiers,Italy,Finland,F,3.0,5.1,0.4,0.2,28.0,0.4,False,16.0,1569.0,57.0,1394.0,-41.0,175.0
Andrea Belotti,2019-10-12,European Championship Qualifiers,Italy,Greece,F,1.0,4.75,0.3333333333333333,0.16666666666666666,21.0,0.3333333333333333,False,15.0,1583.0,60.0,1382.0,-45.0,201.0
