player_id,club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,url
227639,1467,dzenan-burekovic,Dzenan Burekovic,Bosnia-Herzegovina,Bosnia-Herzegovina,1995-05-29,Defender,Left-Back,Left,178,https://www.transfermarkt.co.uk/dzenan-burekovic/profil/spieler/227639
341649,19789,abdulsamed-damlu,Abdulsamed Damlu,Karliova,Turkey,1999-07-25,Goalkeeper,,Left,191,https://www.transfermarkt.co.uk/abdulsamed-damlu/profil/spieler/341649
341646,1467,kerim-alici,Kerim Alici,Bornova,Turkey,1997-06-24,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/kerim-alici/profil/spieler/341646
60539,1467,lamine-gassama,Lamine Gassama,France,Senegal,1989-10-20,Defender,Right-Back,Right,181,https://www.transfermarkt.co.uk/lamine-gassama/profil/spieler/60539
212229,1467,halil-akbunar,Halil Akbunar,Konak,Turkey,1993-11-09,Attack,Right Winger,Left,167,https://www.transfermarkt.co.uk/halil-akbunar/profil/spieler/212229
176341,1467,beykan-simsek,Beykan Simsek,Turkey,Turkey,1995-01-01,Attack,Left Winger,Right,175,https://www.transfermarkt.co.uk/beykan-simsek/profil/spieler/176341
507167,1467,tolga-topaloglu,Tolga Topaloglu,Ardesen,Turkey,2001-09-24,Midfield,Defensive Midfield,Both,177,https://www.transfermarkt.co.uk/tolga-topaloglu/profil/spieler/507167
98428,1467,balazs-megyeri,Balazs Megyeri,Hungary,Hungary,1990-03-31,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/balazs-megyeri/profil/spieler/98428
860255,19789,haqi-osman,Haqi Osman,Ghana,Ghana,2002-04-11,Attack,Left Winger,Right,173,https://www.transfermarkt.co.uk/haqi-osman/profil/spieler/860255
138736,1467,alpaslan-ozturk,Alpaslan Ozturk,Belgium,Turkey,1993-07-16,Defender,Centre-Back,Right,186,https://www.transfermarkt.co.uk/alpaslan-ozturk/profil/spieler/138736
43518,1467,stefano-napoleoni,Stefano Napoleoni,Italy,Italy,1986-06-26,Attack,Second Striker,Right,178,https://www.transfermarkt.co.uk/stefano-napoleoni/profil/spieler/43518
64308,1467,brown-ideye,Brown Ideye,Nigeria,Nigeria,1988-10-10,Attack,Centre-Forward,Right,181,https://www.transfermarkt.co.uk/brown-ideye/profil/spieler/64308
721532,1467,bartu-dinc,Bartu Dinc,Konak,Turkey,2003-05-06,Goalkeeper,,Right,193,https://www.transfermarkt.co.uk/bartu-dinc/profil/spieler/721532
240497,19789,moryke-fofana,Moryke Fofana,Cote d'Ivoire,Cote d'Ivoire,1991-11-23,Attack,Left Winger,Both,178,https://www.transfermarkt.co.uk/moryke-fofana/profil/spieler/240497
620188,1467,batuhan-kirdaroglu,Batuhan Kirdaroglu,Gebze,Turkey,2000-09-10,Attack,Left Winger,Left,178,https://www.transfermarkt.co.uk/batuhan-kirdaroglu/profil/spieler/620188
700400,1467,tibet-oniz,Tibet Oniz,Konak,Turkey,2002-01-25,Attack,Right Winger,Right,0,https://www.transfermarkt.co.uk/tibet-oniz/profil/spieler/700400
322873,1467,irfan-can-egribayat,Irfan Can Egribayat,Seyhan,Turkey,1998-06-30,Goalkeeper,,Right,193,https://www.transfermarkt.co.uk/irfan-can-egribayat/profil/spieler/322873
274466,833,kubilay-aktas,Kubilay Aktas,France,Turkey,1995-01-29,Midfield,Defensive Midfield,Right,182,https://www.transfermarkt.co.uk/kubilay-aktas/profil/spieler/274466
103621,589,dever-orgill,Dever Orgill,Jamaica,Jamaica,1990-03-08,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/dever-orgill/profil/spieler/103621
630023,589,fehmi-koc,Fehmi Koc,Turkey,Turkey,2003-08-28,Attack,Centre-Forward,Right,0,https://www.transfermarkt.co.uk/fehmi-koc/profil/spieler/630023
31095,589,nuri-sahin,Nuri Sahin,Germany,Turkey,1988-09-05,Midfield,Defensive Midfield,Left,180,https://www.transfermarkt.co.uk/nuri-sahin/profil/spieler/31095
235646,1467,marko-mihojevic,Marko Mihojevic,Bosnia-Herzegovina,Bosnia-Herzegovina,1996-04-21,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/marko-mihojevic/profil/spieler/235646
537611,589,dogukan-ozkan,Dogukan Ozkan,Turkey,Turkey,2000-02-04,Goalkeeper,,,0,https://www.transfermarkt.co.uk/dogukan-ozkan/profil/spieler/537611
364299,1467,obinna-nwobodo,Obinna Nwobodo,Nigeria,Nigeria,1996-11-29,Midfield,Central Midfield,Right,179,https://www.transfermarkt.co.uk/obinna-nwobodo/profil/spieler/364299
241251,589,ufuk-akyol,Ufuk Akyol,Germany,Turkey,1997-08-27,Midfield,Defensive Midfield,Right,180,https://www.transfermarkt.co.uk/ufuk-akyol/profil/spieler/241251
620072,589,bunyamin-balci,Bunyamin Balci,Turkey,Turkey,2000-05-31,Defender,Right-Back,Right,180,https://www.transfermarkt.co.uk/bunyamin-balci/profil/spieler/620072
617875,589,enes-sancar-sahin,Enes Sancar Sahin,Turkey,Turkey,2000-09-28,Goalkeeper,,Right,186,https://www.transfermarkt.co.uk/enes-sancar-sahin/profil/spieler/617875
17465,589,hakan-ozmert,Hakan Ozmert,France,Turkey,1985-06-03,Midfield,Central Midfield,Right,178,https://www.transfermarkt.co.uk/hakan-ozmert/profil/spieler/17465
148666,589,naldo,Naldo,Brazil,Brazil,1988-08-25,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/naldo/profil/spieler/148666
605266,1467,yalcin-kayan,Yalcin Kayan,Konak,Turkey,1999-01-30,Midfield,Central Midfield,Left,180,https://www.transfermarkt.co.uk/yalcin-kayan/profil/spieler/605266
39102,589,sidney-sam,Sidney Sam,Germany,Germany,1988-01-31,Attack,Right Winger,Left,174,https://www.transfermarkt.co.uk/sidney-sam/profil/spieler/39102
393217,589,mert-yilmaz,Mert Yilmaz,Germany,Turkey,1999-03-08,Defender,Right-Back,Right,174,https://www.transfermarkt.co.uk/mert-yilmaz/profil/spieler/393217
44982,589,ersan-gulum,Ersan Gulum,Carlton,Turkey,1987-05-17,Defender,Centre-Back,Left,185,https://www.transfermarkt.co.uk/ersan-gulum/profil/spieler/44982
48634,589,fedor-kudryashov,Fedor Kudryashov,UdSSR,Russia,1987-04-05,Defender,Left-Back,Left,181,https://www.transfermarkt.co.uk/fedor-kudryashov/profil/spieler/48634
98512,589,serdar-gurler,Serdar Gurler,France,Turkey,1991-09-14,Attack,Right Winger,Right,175,https://www.transfermarkt.co.uk/serdar-gurler/profil/spieler/98512
795140,589,serdar-poyraz,Serdar Poyraz,Turkey,Turkey,2004-06-17,Attack,Left Winger,Right,177,https://www.transfermarkt.co.uk/serdar-poyraz/profil/spieler/795140
227676,589,amilton,Amilton,Brazil,Brazil,1989-08-12,Attack,Left Winger,Right,172,https://www.transfermarkt.co.uk/amilton/profil/spieler/227676
727082,589,mevluthan-ekelik,Mevluthan Ekelik,Turkey,Turkey,2004-12-16,Midfield,Central Midfield,Right,182,https://www.transfermarkt.co.uk/mevluthan-ekelik/profil/spieler/727082
31336,589,ruud-boffin,Ruud Boffin,Belgium,Belgium,1987-11-05,Goalkeeper,,Right,196,https://www.transfermarkt.co.uk/ruud-boffin/profil/spieler/31336
245027,1467,anderson-esiti,Anderson Esiti,Nigeria,Nigeria,1994-05-24,Midfield,Defensive Midfield,Right,189,https://www.transfermarkt.co.uk/anderson-esiti/profil/spieler/245027
93104,589,ferhat-kaplan,Ferhat Kaplan,Menemen,Turkey,1989-01-07,Goalkeeper,,Right,190,https://www.transfermarkt.co.uk/ferhat-kaplan/profil/spieler/93104
370833,589,dogukan-sinik,Dogukan Sinik,Turkey,Turkey,1999-01-21,Midfield,Attacking Midfield,Right,180,https://www.transfermarkt.co.uk/dogukan-sinik/profil/spieler/370833
85834,39722,johanna-omolo,Johanna Omolo,Kenya,Kenya,1989-07-31,Midfield,Defensive Midfield,Right,179,https://www.transfermarkt.co.uk/johanna-omolo/profil/spieler/85834
390667,589,jean-armel-drole,Jean Armel Drole,Cote d'Ivoire,Cote d'Ivoire,1997-08-18,Attack,Left Winger,Right,185,https://www.transfermarkt.co.uk/jean-armel-drole/profil/spieler/390667
667526,39722,ozgur-sert,Ozgur Sert,Turkey,Turkey,2001-01-11,Midfield,Attacking Midfield,Right,180,https://www.transfermarkt.co.uk/ozgur-sert/profil/spieler/667526
58825,39722,kayacan-erdogan,Kayacan Erdogan,Turkey,Turkey,1988-03-21,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/kayacan-erdogan/profil/spieler/58825
658106,39722,firat-sasi,Firat Sasi,Turkey,Turkey,2002-03-24,Defender,Centre-Back,Right,184,https://www.transfermarkt.co.uk/firat-sasi/profil/spieler/658106
196900,39722,hasan-hatipoglu,Hasan Hatipoglu,Turkey,Turkey,1989-07-19,Defender,Centre-Back,Left,185,https://www.transfermarkt.co.uk/hasan-hatipoglu/profil/spieler/196900
87854,589,fredy,Fredy,Angola,Angola,1990-03-27,Midfield,Attacking Midfield,Right,170,https://www.transfermarkt.co.uk/fredy/profil/spieler/87854
292545,39722,murat-ucar,Murat Ucar,Turkey,Turkey,1991-08-01,Defender,Right-Back,Right,169,https://www.transfermarkt.co.uk/murat-ucar/profil/spieler/292545
43261,39722,gabriel-obertan,Gabriel Obertan,France,France,1989-02-26,Midfield,Attacking Midfield,Right,186,https://www.transfermarkt.co.uk/gabriel-obertan/profil/spieler/43261
88374,589,veysel-sari,Veysel Sari,Beyoglu,Turkey,1988-07-25,Defender,Centre-Back,Right,184,https://www.transfermarkt.co.uk/veysel-sari/profil/spieler/88374
293661,39722,osman-celik,Osman Celik,Turkey,Turkey,1991-11-27,Midfield,Defensive Midfield,Right,182,https://www.transfermarkt.co.uk/osman-celik/profil/spieler/293661
15185,589,lukas-podolski,Lukas Podolski,Poland,Germany,1985-06-04,Attack,Centre-Forward,Left,182,https://www.transfermarkt.co.uk/lukas-podolski/profil/spieler/15185
667556,39722,yusuf-koc,Yusuf Koc,Turkey,Turkey,2001-08-05,Midfield,Attacking Midfield,,0,https://www.transfermarkt.co.uk/yusuf-koc/profil/spieler/667556
59931,589,eren-albayrak,Eren Albayrak,Üsküdar,Turkey,1991-04-23,Defender,Left-Back,Left,179,https://www.transfermarkt.co.uk/eren-albayrak/profil/spieler/59931
68211,39722,cenk-ahmet-alkilic,Cenk Ahmet Alkilic,Karsiyaka,Turkey,1987-12-09,Midfield,Right Midfield,Right,170,https://www.transfermarkt.co.uk/cenk-ahmet-alkilic/profil/spieler/68211
105362,39722,adolphe-teikeu,Adolphe Teikeu,Cameroon,Cameroon,1990-06-23,Defender,Centre-Back,Left,190,https://www.transfermarkt.co.uk/adolphe-teikeu/profil/spieler/105362
60594,39722,leo-schwechlen,Leo Schwechlen,France,France,1989-06-05,Defender,Left-Back,Left,182,https://www.transfermarkt.co.uk/leo-schwechlen/profil/spieler/60594
221267,39722,bugra-cagiran,Bugra Cagiran,Turkey,Turkey,1995-01-01,Midfield,Defensive Midfield,Right,178,https://www.transfermarkt.co.uk/bugra-cagiran/profil/spieler/221267
87444,39722,arvydas-novikovas,Arvydas Novikovas,Lithuania,Lithuania,1990-12-18,Attack,Left Winger,Left,176,https://www.transfermarkt.co.uk/arvydas-novikovas/profil/spieler/87444
149540,39722,zakarya-bergdich,Zakarya Bergdich,France,Morocco,1989-01-07,Defender,Left-Back,Left,174,https://www.transfermarkt.co.uk/zakarya-bergdich/profil/spieler/149540
177031,39722,emrah-bassan,Emrah Bassan,Gebze,Turkey,1992-04-17,Attack,Right Winger,Left,177,https://www.transfermarkt.co.uk/emrah-bassan/profil/spieler/177031
457522,39722,batuhan-unsal,Batuhan Unsal,Turkey,Turkey,1997-06-03,Goalkeeper,,Right,185,https://www.transfermarkt.co.uk/batuhan-unsal/profil/spieler/457522
182079,868,ibrahim-akdag,Ibrahim Akdag,Fatih,Turkey,1991-07-21,Midfield,Central Midfield,Right,179,https://www.transfermarkt.co.uk/ibrahim-akdag/profil/spieler/182079
129236,868,torgeir-borven,Torgeir Borven,Norway,Norway,1991-12-03,Attack,Centre-Forward,Right,185,https://www.transfermarkt.co.uk/torgeir-borven/profil/spieler/129236
534435,868,joseph-paintsil,Joseph Paintsil,Ghana,Ghana,1998-02-01,Attack,Left Winger,Right,170,https://www.transfermarkt.co.uk/joseph-paintsil/profil/spieler/534435
127169,868,geraldo,Geraldo,Angola,Angola,1991-11-23,Attack,Right Winger,Left,170,https://www.transfermarkt.co.uk/geraldo/profil/spieler/127169
171261,39722,oltan-karakullukcu,Oltan Karakullukcu,Turkey,Turkey,1991-07-07,Attack,Centre-Forward,Right,188,https://www.transfermarkt.co.uk/oltan-karakullukcu/profil/spieler/171261
635993,868,mert-topuz,Mert Topuz,Yerköy,Turkey,2001-02-19,Goalkeeper,,Right,189,https://www.transfermarkt.co.uk/mert-topuz/profil/spieler/635993
543197,868,embiya-ayyildiz,Embiya Ayyildiz,Selcuklu,Turkey,2000-07-05,Attack,Centre-Forward,Left,190,https://www.transfermarkt.co.uk/embiya-ayyildiz/profil/spieler/543197
576990,868,ender-aygoren,Ender Aygoren,Turkey,Turkey,2000-06-16,Midfield,Central Midfield,Left,176,https://www.transfermarkt.co.uk/ender-aygoren/profil/spieler/576990
213990,39722,goktug-bakirbas,Goktug Bakirbas,Turkey,Turkey,1996-06-01,Goalkeeper,,Right,196,https://www.transfermarkt.co.uk/goktug-bakirbas/profil/spieler/213990
99186,868,alper-potuk,Alper Potuk,Bolvadin,Turkey,1991-04-08,Midfield,Attacking Midfield,Right,177,https://www.transfermarkt.co.uk/alper-potuk/profil/spieler/99186
63293,868,tiago-pinto,Tiago Pinto,Portugal,Portugal,1988-02-01,Defender,Left-Back,Left,177,https://www.transfermarkt.co.uk/tiago-pinto/profil/spieler/63293
872065,39722,guney-yilmaz,Guney Yilmaz,Turkey,Turkey,2003-02-26,Attack,Right Winger,Left,180,https://www.transfermarkt.co.uk/guney-yilmaz/profil/spieler/872065
67655,868,daniel-lukasik,Daniel Lukasik,Poland,Poland,1991-04-28,Midfield,Defensive Midfield,Right,180,https://www.transfermarkt.co.uk/daniel-lukasik/profil/spieler/67655
700264,868,murat-sipahioglu,Murat Sipahioglu,Seyhan,Turkey,2002-02-02,Defender,Centre-Back,Right,191,https://www.transfermarkt.co.uk/murat-sipahioglu/profil/spieler/700264
655907,868,berke-gurbuz,Berke Gurbuz,Gölbasi,Turkey,2003-01-27,Midfield,Attacking Midfield,Right,172,https://www.transfermarkt.co.uk/berke-gurbuz/profil/spieler/655907
60004,868,emre-gural,Emre Gural,Germany,Turkey,1989-04-05,Attack,Centre-Forward,Left,187,https://www.transfermarkt.co.uk/emre-gural/profil/spieler/60004
700266,868,anil-dikmen,Anil Dikmen,Turkey,Turkey,2002-06-16,Defender,Left-Back,Left,0,https://www.transfermarkt.co.uk/anil-dikmen/profil/spieler/700266
54512,868,michal-pazdan,Michal Pazdan,Poland,Poland,1987-09-21,Defender,Centre-Back,Both,181,https://www.transfermarkt.co.uk/michal-pazdan/profil/spieler/54512
796047,868,yusuf-eren-goktas,Yusuf Eren Goktas,Keciören,Turkey,2004-06-23,Defender,Centre-Back,,0,https://www.transfermarkt.co.uk/yusuf-eren-goktas/profil/spieler/796047
535537,589,omar-imeri,Omar Imeri,Nordmazedonien,Albania,1999-12-13,Attack,Right Winger,Right,175,https://www.transfermarkt.co.uk/omar-imeri/profil/spieler/535537
46056,868,ante-kulusic,Ante Kulusic,Jugoslawien (SFR),Croatia,1986-06-06,Defender,Centre-Back,Right,189,https://www.transfermarkt.co.uk/ante-kulusic/profil/spieler/46056
460218,868,furkan-beklevic,Furkan Beklevic,Cubuk,Turkey,1999-01-31,Goalkeeper,,Right,192,https://www.transfermarkt.co.uk/furkan-beklevic/profil/spieler/460218
321551,868,abdullah-celik,Abdullah Celik,Austria,Austria,1997-07-19,Defender,Centre-Back,Left,190,https://www.transfermarkt.co.uk/abdullah-celik/profil/spieler/321551
479589,868,aliou-badji,Aliou Badji,Senegal,Senegal,1997-10-10,Attack,Centre-Forward,Right,189,https://www.transfermarkt.co.uk/aliou-badji/profil/spieler/479589
315208,868,atakan-cankaya,Atakan Cankaya,Konak,Turkey,1998-06-25,Midfield,Defensive Midfield,Right,180,https://www.transfermarkt.co.uk/atakan-cankaya/profil/spieler/315208
45511,39722,mitchell-donald,Mitchell Donald,Netherlands,Suriname,1988-12-10,Midfield,Central Midfield,Right,184,https://www.transfermarkt.co.uk/mitchell-donald/profil/spieler/45511
372201,868,ricardo-friedrich,Ricardo Friedrich,Brazil,Brazil,1993-02-18,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/ricardo-friedrich/profil/spieler/372201
50483,868,korcan-celikay,Korcan Celikay,Safranbolu,Turkey,1987-12-31,Goalkeeper,,Right,194,https://www.transfermarkt.co.uk/korcan-celikay/profil/spieler/50483
483495,868,ali-kaan-guneren,Ali Kaan Guneren,Merzifon,Turkey,2000-04-08,Midfield,Central Midfield,Right,183,https://www.transfermarkt.co.uk/ali-kaan-guneren/profil/spieler/483495
287635,868,assane-diousse,Assane Diousse,Senegal,Senegal,1997-09-20,Midfield,Defensive Midfield,Left,175,https://www.transfermarkt.co.uk/assane-diousse/profil/spieler/287635
342098,868,idriz-voca,Idriz Voca,Switzerland,Kosovo,1997-05-15,Midfield,Defensive Midfield,Right,181,https://www.transfermarkt.co.uk/idriz-voca/profil/spieler/342098
251029,868,saba-lobjanidze,Saba Lobjanidze,Georgia,Georgia,1994-12-18,Attack,Right Winger,Left,175,https://www.transfermarkt.co.uk/saba-lobjanidze/profil/spieler/251029
189151,868,stelios-kitsiou,Stelios Kitsiou,Greece,Greece,1993-09-28,Defender,Right-Back,Right,175,https://www.transfermarkt.co.uk/stelios-kitsiou/profil/spieler/189151
74687,820,dominik-furman,Dominik Furman,Poland,Poland,1992-07-06,Midfield,Central Midfield,Right,183,https://www.transfermarkt.co.uk/dominik-furman/profil/spieler/74687
111063,868,atila-turan,Atila Turan,France,Turkey,1992-04-10,Defender,Left-Back,Left,176,https://www.transfermarkt.co.uk/atila-turan/profil/spieler/111063
655901,820,abdullah-sahindere,Abdullah Sahindere,Patnos,Turkey,2003-06-09,Defender,Centre-Back,Right,184,https://www.transfermarkt.co.uk/abdullah-sahindere/profil/spieler/655901
251070,820,ubeyd-adiyaman,Ubeyd Adiyaman,Turkey,Turkey,1997-10-02,Goalkeeper,,Right,194,https://www.transfermarkt.co.uk/ubeyd-adiyaman/profil/spieler/251070
77974,820,floyd-ayite,Floyd Ayite,Département Gironde (Region Nouvelle-Aquitaine),Togo,1988-12-15,Attack,Left Winger,Right,175,https://www.transfermarkt.co.uk/floyd-ayite/profil/spieler/77974
341102,868,alperen-babacan,Alperen Babacan,Turkey,Turkey,1997-07-18,Defender,Centre-Back,Right,185,https://www.transfermarkt.co.uk/alperen-babacan/profil/spieler/341102
56046,820,daniel-candeias,Daniel Candeias,Portugal,Portugal,1988-02-25,Attack,Right Winger,Right,177,https://www.transfermarkt.co.uk/daniel-candeias/profil/spieler/56046
35530,820,murat-yildirim,Murat Yildirim,Turkey,Turkey,1987-05-18,Midfield,Central Midfield,Right,170,https://www.transfermarkt.co.uk/murat-yildirim/profil/spieler/35530
94922,39722,bogdan-butko,Bogdan Butko,UdSSR,Ukraine,1991-01-13,Defender,Right-Back,Right,182,https://www.transfermarkt.co.uk/bogdan-butko/profil/spieler/94922
740515,820,gokhan-altiparmak,Gokhan Altiparmak,Yenimahalle,Turkey,2001-04-20,Attack,Centre-Forward,Right,185,https://www.transfermarkt.co.uk/gokhan-altiparmak/profil/spieler/740515
532905,820,arda-kizildag,Arda Kizildag,Yenimahalle,Turkey,1998-10-15,Defender,Centre-Back,Right,187,https://www.transfermarkt.co.uk/arda-kizildag/profil/spieler/532905
352721,820,ilker-karakas,Ilker Karakas,Izmit,Turkey,1999-01-11,Attack,Centre-Forward,Right,187,https://www.transfermarkt.co.uk/ilker-karakas/profil/spieler/352721
81663,820,zargo-toure,Zargo Toure,Senegal,Senegal,1989-11-11,Defender,Centre-Back,Right,183,https://www.transfermarkt.co.uk/zargo-toure/profil/spieler/81663
284739,820,sandro-lima,Sandro Lima,Pará,Brazil,1990-10-28,Attack,Centre-Forward,Right,186,https://www.transfermarkt.co.uk/sandro-lima/profil/spieler/284739
839487,820,seyit-ali-kahya,Seyit Ali Kahya,Altindag,Turkey,2002-01-03,Midfield,Central Midfield,Left,0,https://www.transfermarkt.co.uk/seyit-ali-kahya/profil/spieler/839487
233113,868,orkan-cinar,Orkan Cinar,Germany,Turkey,1996-01-29,Attack,Right Winger,Left,174,https://www.transfermarkt.co.uk/orkan-cinar/profil/spieler/233113
299232,820,mustafa-cecenoglu,Mustafa Cecenoglu,Kadiköy,Turkey,1994-01-12,Attack,Right Winger,Left,181,https://www.transfermarkt.co.uk/mustafa-cecenoglu/profil/spieler/299232
534706,820,rahmetullah-berisbek,Rahmetullah Berisbek,Elmadag,Turkey,1999-03-22,Midfield,Right Midfield,Right,171,https://www.transfermarkt.co.uk/rahmetullah-berisbek/profil/spieler/534706
46658,820,bogdan-stancu,Bogdan Stancu,Romania,Romania,1987-06-28,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/bogdan-stancu/profil/spieler/46658
124774,820,srdjan-spiridonovic,Srdjan Spiridonovic,Austria,Austria,1993-10-13,Attack,Right Winger,Both,173,https://www.transfermarkt.co.uk/srdjan-spiridonovic/profil/spieler/124774
76293,820,giovanni-sio,Giovanni Sio,France,Cote d'Ivoire,1989-03-31,Attack,Centre-Forward,Left,180,https://www.transfermarkt.co.uk/giovanni-sio/profil/spieler/76293
75890,820,kristoffer-nordfeldt,Kristoffer Nordfeldt,Sweden,Sweden,1989-06-23,Goalkeeper,,Right,190,https://www.transfermarkt.co.uk/kristoffer-nordfeldt/profil/spieler/75890
291760,820,ibrahim-pehlivan,Ibrahim Pehlivan,Turkey,Turkey,1993-08-21,Defender,Left-Back,Left,183,https://www.transfermarkt.co.uk/ibrahim-pehlivan/profil/spieler/291760
59333,820,diego-angelo,Diego Angelo,Brazil,Brazil,1986-02-12,Defender,Centre-Back,Left,192,https://www.transfermarkt.co.uk/diego-angelo/profil/spieler/59333
